system:index,date,salinity_psu,sea_surface_elevation_m,sst_c,surface_pressure_c1,surface_pressure_c2,temperature_2m_c1,temperature_2m_c2,total_evaporation_c1,total_evaporation_c2,total_precipitation_c1,total_precipitation_c2,wind_u_c1,wind_u_c2,wind_v_c1,wind_v_c2,.geo
245,2015-06,36.27694796576879,-0.27510221661054995,26.73377380371096,101305.93297527559,101305.93297527559,301.0942736416543,301.0942736416543,-0.03682209210986663,-0.03682209210986663,0.040619934354900765,0.040619934354900765,-2.98163399690518,-2.98163399690518,-0.4537522389605951,-0.4537522389605951,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,2015-07,36.25196544748561,-0.29546345172151633,26.88942108154299,101423.78838881447,101423.78838881447,301.83728820130807,301.83728820130807,-0.021194360995427024,-0.021194360995427024,0.016042756105461055,0.016042756105461055,-2.9615918197033815,-2.9615918197033815,-0.7639115280488218,-0.7639115280488218,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,2015-08,36.36540493646139,-0.23600099109373304,28.098130798339866,101271.28238126345,101271.28238126345,301.65070818210864,301.65070818210864,-0.04578289613272047,-0.04578289613272047,0.0649979856995408,0.0649979856995408,-2.4021768141365007,-2.4021768141365007,-0.8756390563866284,-0.8756390563866284,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2015-09,36.361403619528616,-0.18638701671891328,28.732743835449245,101116.15868329584,101116.15868329584,301.1062178150839,301.1062178150839,-0.062460997507340875,-0.062460997507340875,0.060722572009705995,0.060722572009705995,-1.770886913814509,-1.770886913814509,-0.4407275329214331,-0.4407275329214331,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2015-10,36.37095827902683,-0.09102727544259805,28.66150054931643,101140.87753153093,101140.87753153093,300.1914663902538,300.1914663902538,-0.0576029221988839,-0.0576029221988839,0.053147370688925374,0.053147370688925374,-1.6514696428259428,-1.6514696428259428,-1.037442721270067,-1.037442721270067,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,2015-11,36.22552285353535,-0.1110114618406285,27.72084960937502,101307.17938673061,101307.17938673061,299.50243647922025,299.50243647922025,-0.05164073468666546,-0.05164073468666546,0.0503556428558754,0.0503556428558754,-3.0771262612582153,-3.0771262612582153,-0.7958514384666155,-0.7958514384666155,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,2015-12,36.34133847887476,-0.16082453567937438,25.88800201416018,101333.5961413645,101333.5961413645,298.94246440017713,298.94246440017713,-0.03265647789448311,-0.03265647789448311,0.026296441529846233,0.026296441529846233,-2.8342453321445134,-2.8342453321445134,-0.5415402858177373,-0.5415402858177373,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,2016-01,36.41167997176061,-0.15255115672857608,24.79981384277346,101550.21352039513,101550.21352039513,296.1302088980673,296.1302088980673,-0.027274972079803967,-0.027274972079803967,0.026916783846097345,0.026916783846097345,-1.3805614047569759,-1.3805614047569759,-1.3345939270348652,-1.3345939270348652,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,2016-02,36.48689633402995,-0.2692646580750029,23.411820983886738,101749.07769620379,101749.07769620379,295.84149592947426,295.84149592947426,-0.015435890513090085,-0.015435890513090085,0.01218321096530776,0.01218321096530776,-2.4021313058443012,-2.4021313058443012,-1.9286072659605304,-1.9286072659605304,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,2016-03,36.529686719343985,-0.27491757630064073,24.810769653320335,101314.37230141794,101314.37230141794,298.9146157652977,298.9146157652977,-0.051356620931759744,-0.051356620931759744,0.06256933644103621,0.06256933644103621,-2.7500639372891076,-2.7500639372891076,0.5517436414246486,0.5517436414246486,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,2016-04,36.482108389450055,-0.24414891975308642,26.03452453613284,101197.3170120087,101197.3170120087,300.6542317616219,300.6542317616219,-0.01631798233617754,-0.01631798233617754,0.005529039457236151,0.005529039457236151,-3.0988748041441587,-3.0988748041441587,-0.44881665318088054,-0.44881665318088054,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,2016-05,36.43962240686433,-0.2003652655588139,27.316445922851585,101189.34864690463,101189.34864690463,302.0003363588334,302.0003363588334,-0.018012150090388552,-0.018012150090388552,0.016619944030022628,0.016619944030022628,-2.870162735036302,-2.870162735036302,-0.6630022586266342,-0.6630022586266342,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,2016-06,36.37668448372615,-0.2027114057239057,27.925218200683613,101281.79574575933,101281.79574575933,301.4323561095282,301.4323561095282,-0.05679923445170051,-0.05679923445170051,0.0708150224997895,0.0708150224997895,-2.3670864532723654,-2.3670864532723654,-0.365485160760247,-0.365485160760247,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,2016-07,36.2980711560045,-0.19086929012345683,28.365647888183616,101453.92924458353,101453.92924458353,301.9093461020297,301.9093461020297,-0.0478283713734766,-0.0478283713734766,0.0424544104917855,0.0424544104917855,-2.9534707235351814,-2.9534707235351814,-0.6513977875403939,-0.6513977875403939,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,2016-08,36.229792114695336,-0.19064643749321167,27.99080047607424,101240.16627246632,101240.16627246632,301.4988942197819,301.4988942197819,-0.059707502193168935,-0.059707502193168935,0.0735407840993744,0.0735407840993744,-2.500207123185266,-2.500207123185266,-0.5215501310368176,-0.5215501310368176,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,2016-09,36.26728793891294,-0.10054847582972583,29.040757751464866,101294.23611392971,101294.23611392971,300.90353748084385,300.90353748084385,-0.08523389863262988,-0.08523389863262988,0.09135448219054147,0.09135448219054147,-2.0246686272012524,-2.0246686272012524,-0.17579051965902176,-0.17579051965902176,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,2016-10,36.20625979623824,-0.06541659410193891,28.670114135742207,101252.18579645548,101252.18579645548,299.9924361535504,299.9924361535504,-0.05550006360790551,-0.05550006360790551,0.03905056738281435,0.03905056738281435,-2.2675016420902585,-2.2675016420902585,-1.8326382668403483,-1.8326382668403483,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,2016-11,36.33314559483727,-0.02438968855218855,26.95676574707034,101474.21184427237,101474.21184427237,298.78044782609993,298.78044782609993,-0.02174838203720305,-0.02174838203720305,0.013536434969409806,0.013536434969409806,-2.944909468169672,-2.944909468169672,-1.5593102531388106,-1.5593102531388106,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,2016-12,36.33361071829405,-0.13407309203142534,26.247850036621113,101580.8066606497,101580.8066606497,299.03999258881595,299.03999258881595,-0.021096914864265605,-0.021096914864265605,0.020702502086202113,0.020702502086202113,-2.9711161327013778,-2.9711161327013778,-0.7828494491314801,-0.7828494491314801,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,2017-01,36.42654948916088,-0.16717583756871696,25.09798583984377,101605.22371686755,101605.22371686755,297.44822576705195,297.44822576705195,-0.010954464575477194,-0.010954464575477194,0.009209593782131556,0.009209593782131556,-2.2380334196152574,-2.2380334196152574,-0.5253811689406287,-0.5253811689406287,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,2017-02,36.56946989319779,-0.2612868039992638,24.765733337402363,101441.6937227359,101441.6937227359,298.35907789264314,298.35907789264314,-0.004989563918522583,-0.004989563918522583,0.0032476010438588533,0.0032476010438588533,-2.408900018104278,-2.408900018104278,-0.6507375146903417,-0.6507375146903417,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,2017-03,36.588156390026974,-0.28286747679182656,25.127534484863304,101637.99588359032,101637.99588359032,298.70052685876817,298.70052685876817,-0.0026907895659872357,-0.0026907895659872357,0.001777347160171284,0.001777347160171284,-3.4924411686293064,-3.4924411686293064,-1.2090871212743222,-1.2090871212743222,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,2017-04,36.52854866851798,-0.27764217772581123,25.95642242431643,101154.5048884901,101154.5048884901,300.50305761830913,300.50305761830913,-0.015244916544629466,-0.015244916544629466,0.01770001606788188,0.01770001606788188,-3.007787201644004,-3.007787201644004,-0.6235011399345125,-0.6235011399345125,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,2017-05,36.45214660734389,-0.2464413260573832,27.172212219238304,101090.08601355874,101090.08601355874,302.1538989698351,302.1538989698351,-0.01192670943712151,-0.01192670943712151,0.009874811672840836,0.009874811672840836,-2.8048358058626244,-2.8048358058626244,-0.315872982368359,-0.315872982368359,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,2017-06,36.299381437566986,-0.26567677518756705,27.978662109375023,101054.28611897108,101054.28611897108,300.9869913829614,300.9869913829614,-0.09271185277715485,-0.09271185277715485,0.12120130946857031,0.12120130946857031,-2.1059183170340954,-2.1059183170340954,0.35084883657753413,0.35084883657753413,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,2017-07,36.2924616728111,-0.2762730086022102,28.078950500488304,101464.61797780237,101464.61797780237,301.3055350940499,301.3055350940499,-0.07401053302545085,-0.07401053302545085,0.06456565423818679,0.06456565423818679,-2.5033612322831575,-2.5033612322831575,-0.8317683355140578,-0.8317683355140578,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,2017-08,36.29068622858516,-0.2236232236943424,28.106698608398457,101225.36980346008,101225.36980346008,301.540228522814,301.540228522814,-0.07578494518997907,-0.07578494518997907,0.09948479915589122,0.09948479915589122,-2.5978301581885375,-2.5978301581885375,-0.015305378830690664,-0.015305378830690664,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,2017-09,36.194649443253546,-0.15327092354412294,29.0811477661133,101051.02402707998,101051.02402707998,300.8388285497874,300.8388285497874,-0.10122190053105962,-0.10122190053105962,0.09971024493145088,0.09971024493145088,-2.2326991599593677,-2.2326991599593677,-0.5122342173490811,-0.5122342173490811,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,2017-10,36.223440151689154,-0.08053079717709945,28.597924804687523,101163.17995541125,101163.17995541125,299.577092614775,299.577092614775,-0.08757149779204017,-0.08757149779204017,0.0916853290342869,0.0916853290342869,-2.043323829412096,-2.043323829412096,-1.3110069259797708,-1.3110069259797708,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,2017-11,36.27120604028793,-0.11774825844653429,26.841096496582054,101459.3115016044,101459.3115016044,297.7320088371789,297.7320088371789,-0.03974539761514509,-0.03974539761514509,0.017551042649630196,0.017551042649630196,-1.5571302271230831,-1.5571302271230831,-2.0098722739497945,-2.0098722739497945,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,2017-12,36.41063150320408,-0.1874354295644618,25.422753906250023,101740.38342614745,101740.38342614745,297.12638637205237,297.12638637205237,-0.02406647967784158,-0.02406647967784158,0.014767828347698518,0.014767828347698518,-2.075263067973787,-2.075263067973787,-1.2458453923915873,-1.2458453923915873,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,2018-01,36.4386686352775,-0.24403800097751716,23.7235046386719,101898.7066044876,101898.7066044876,295.004098545637,295.004098545637,-0.03273935409314607,-0.03273935409314607,0.052295098276592275,0.052295098276592275,-2.0984047312473137,-2.0984047312473137,-2.6329365461227106,-2.6329365461227106,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,2018-02,35.06470288814884,-0.27066847041847036,24.537751770019558,101702.95944556773,101702.95944556773,298.58749924977866,298.58749924977866,-0.02490243743599909,-0.02490243743599909,0.0033948592644794454,0.0033948592644794454,-3.2978297117290536,-3.2978297117290536,0.011165663450753907,0.011165663450753907,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,2018-03,36.452198412698415,-0.25587947931697924,24.90839538574221,101386.09560216844,101386.09560216844,298.76949878685747,298.76949878685747,-0.009193155828597005,-0.009193155828597005,0.0049934225789976085,0.0049934225789976085,-3.118324655663277,-3.118324655663277,-0.8441316170103818,-0.8441316170103818,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,2018-04,36.42666322709857,-0.22250994136769994,25.95112762451174,101341.8689972824,101341.8689972824,299.933233028361,299.933233028361,-0.02695984399886345,-0.02695984399886345,0.03385567536216595,0.03385567536216595,-2.6210107407534085,-2.6210107407534085,-1.151177130669821,-1.151177130669821,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,2018-05,36.33371092873176,-0.25173305274971935,26.47113189697268,101173.4170344655,101173.4170344655,300.3542364369182,300.3542364369182,-0.035143237066294096,-0.035143237066294096,0.03479628591570289,0.03479628591570289,-2.5184323278852987,-2.5184323278852987,-1.5212088200504612,-1.5212088200504612,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,2018-06,36.15568202861953,-0.2726319023569023,26.690461730957054,101282.31003253885,101282.31003253885,301.0981096384454,301.0981096384454,-0.061242073260945794,-0.061242073260945794,0.07065745086003435,0.07065745086003435,-3.371224856304792,-3.371224856304792,0.6693135952353267,0.6693135952353267,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,2018-07,36.19393230694038,-0.27000044802867385,27.33162841796877,101476.04658312288,101476.04658312288,301.67543458102244,301.67543458102244,-0.03955040937017317,-0.03955040937017317,0.027006721002410992,0.027006721002410992,-2.3881596446025055,-2.3881596446025055,-1.069643520242266,-1.069643520242266,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,2018-08,36.22666655805366,-0.21438971706310417,27.338227844238304,101431.68646440214,101431.68646440214,301.19269734822933,301.19269734822933,-0.0558216620293059,-0.0558216620293059,0.05683657294367286,0.05683657294367286,-2.6913479998225642,-2.6913479998225642,-0.6147713500476423,-0.6147713500476423,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,2018-09,36.38069269230424,-0.1725766318359461,27.82373962402346,101165.95502438369,101165.95502438369,300.863323859546,300.863323859546,-0.059059691063629315,-0.059059691063629315,0.06032751754050489,0.06032751754050489,-2.537763701138966,-2.537763701138966,-0.46035398651459786,-0.46035398651459786,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,2018-10,36.48285255805579,-0.12156231872310178,28.110787963867207,101179.16159864783,101179.16159864783,300.77596374250976,300.77596374250976,-0.02727812376823347,-0.02727812376823347,0.02003607047388885,0.02003607047388885,-2.746339754344781,-2.746339754344781,-1.1139995736083088,-1.1139995736083088,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,2018-11,36.49678456668639,-0.1782300644772055,26.639459228515644,101438.71910577799,101438.71910577799,298.57646311617754,298.57646311617754,-0.04269117749367969,-0.04269117749367969,0.055399368850354354,0.055399368850354354,-2.331844797147841,-2.331844797147841,-1.2790198134688269,-1.2790198134688269,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,2018-12,36.50176010657608,-0.22360218079037444,24.771340942382835,101572.19211117619,101572.19211117619,297.25562828540234,297.25562828540234,-0.02148116731444749,-0.02148116731444749,0.010783491898313596,0.010783491898313596,-1.769165251773788,-1.769165251773788,-0.7075856445877955,-0.7075856445877955,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,2019-01,36.48613344214172,-0.3074093218298034,23.90772399902346,101718.42212629881,101718.42212629881,295.96461109681803,295.96461109681803,-0.02072294110182295,-0.02072294110182295,0.030585927778973697,0.030585927778973697,-2.4566857702314646,-2.4566857702314646,-1.828405018942747,-1.828405018942747,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,2019-02,36.567628882923756,-0.27549562543063855,24.563577270507835,101402.26537104558,101402.26537104558,298.943330788157,298.943330788157,-0.018125140173121227,-0.018125140173121227,0.0061662035976181645,0.0061662035976181645,-3.1177081353418137,-3.1177081353418137,0.27948183283412514,0.27948183283412514,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,2019-03,36.637970636474435,-0.26413146976454727,25.628572082519554,101522.83348821904,101522.83348821904,299.1008546236464,299.1008546236464,-0.015447241598927196,-0.015447241598927196,0.015331111571332663,0.015331111571332663,-3.124674665082089,-3.124674665082089,-1.0499863936828506,-1.0499863936828506,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,2019-04,36.665760095319456,-0.27612738803158937,26.099023437500023,101229.30518215842,101229.30518215842,300.7343915469049,300.7343915469049,-0.01339490323052907,-0.01339490323052907,0.011658894046173311,0.011658894046173311,-2.7023476472512495,-2.7023476472512495,-0.3489416279357402,-0.3489416279357402,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,2019-05,36.695254059973706,-0.2971259535649662,27.665017700195335,100979.88569940267,100979.88569940267,302.99465104365737,302.99465104365737,-0.011309470916734418,-0.011309470916734418,0.020027117902516687,0.020027117902516687,-3.453282193196965,-3.453282193196965,0.15817671472318542,0.15817671472318542,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,2019-06,36.560714958159,-0.28072502825276807,27.833459472656273,101222.71109017389,101222.71109017389,302.25380973001535,302.25380973001535,-0.0796287662886652,-0.0796287662886652,0.08646668727734425,0.08646668727734425,-2.8650934972103683,-2.8650934972103683,0.15575365347757958,0.15575365347757958,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,2019-07,36.50924385113059,-0.27476727161342185,27.971833801269554,101400.04313863956,101400.04313863956,302.06769552681084,302.06769552681084,-0.044975008446147144,-0.044975008446147144,0.035411899261068164,0.035411899261068164,-2.4093275011901203,-2.4093275011901203,-0.6624490503827268,-0.6624490503827268,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,2019-08,36.44820085766518,-0.2757362533710196,27.60923156738283,101268.10690560724,101268.10690560724,301.9948215764695,301.9948215764695,-0.04199884836924468,-0.04199884836924468,0.040578815286377766,0.040578815286377766,-2.4747080486078974,-2.4747080486078974,-0.49578551601625653,-0.49578551601625653,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,2019-09,36.441097034097005,-0.19621516110664527,28.55230865478518,101174.82906719507,101174.82906719507,301.53662320488144,301.53662320488144,-0.051177651497071854,-0.051177651497071854,0.0625758208016117,0.0625758208016117,-2.063839470161198,-2.063839470161198,-0.8005411293827536,-0.8005411293827536,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,2019-10,36.50272904133389,-0.07826090071050722,28.89151916503908,101056.99937903059,101056.99937903059,300.6556979747787,300.6556979747787,-0.08507463400747185,-0.08507463400747185,0.11481218980303641,0.11481218980303641,-2.017870127168891,-2.017870127168891,-0.04048500780028434,-0.04048500780028434,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,2019-11,36.51257712185155,-0.13282275254555204,27.39736328125002,101453.50820273707,101453.50820273707,298.5108979928313,298.5108979928313,-0.07186762755261038,-0.07186762755261038,0.05339128929527647,0.05339128929527647,-2.4554026554271964,-2.4554026554271964,-1.9047349292277138,-1.9047349292277138,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,2019-12,36.47174553015766,-0.21934450685872836,25.895265197753933,101518.08887811164,101518.08887811164,297.2138647777102,297.2138647777102,-0.03472553693412863,-0.03472553693412863,0.025636614356251867,0.025636614356251867,-1.4530990539358362,-1.4530990539358362,-1.3657615704934765,-1.3657615704934765,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,2020-01,36.488263924904054,-0.24508508907271026,24.88944396972659,101682.46467788832,101682.46467788832,297.3937929887959,297.3937929887959,-0.01894217928790812,-0.01894217928790812,0.012569878990890017,0.012569878990890017,-2.746641295233524,-2.746641295233524,-1.1461115127411206,-1.1461115127411206,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,2020-02,36.580837156281184,-0.2777222686134827,24.882341003417988,101594.27666322296,101594.27666322296,297.97778031622835,297.97778031622835,-0.01614228796867332,-0.01614228796867332,0.014805989648092197,0.014805989648092197,-2.839017414579209,-2.839017414579209,-1.0597572517390796,-1.0597572517390796,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,2020-03,36.70462834508868,-0.2796672657789649,25.14528808593752,101554.3677744851,101554.3677744851,299.6603133542466,299.6603133542466,-0.00821026160298738,-0.00821026160298738,8.354428092065766E-4,8.354428092065766E-4,-3.488413092633374,-3.488413092633374,-0.3266688011035805,-0.3266688011035805,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,2020-04,36.77590558179261,-0.2378145297427653,27.74328765869143,101089.4111862157,101089.4111862157,302.5165294374375,302.5165294374375,-0.004073323600267114,-0.004073323600267114,0.0034576042173311413,0.0034576042173311413,-2.349905746304397,-2.349905746304397,0.1985894782856423,0.1985894782856423,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,2020-05,36.65209432534228,-0.2754070327896484,27.742364501953148,101161.88257885189,101161.88257885189,301.76070601208335,301.76070601208335,-0.042110371298421385,-0.042110371298421385,0.06305138185965298,0.06305138185965298,-3.207307033306352,-3.207307033306352,-0.8583235626476208,-0.8583235626476208,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,2020-06,36.27525490186228,-0.17922567155680602,27.68257293701174,101189.50142693102,101189.50142693102,300.639607273526,300.639607273526,-0.14682095593668834,-0.14682095593668834,0.25131703447700016,0.25131703447700016,-3.181977453586298,-3.181977453586298,0.34495474527243314,0.34495474527243314,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,2020-07,36.45682925947775,-0.2700638030287315,28.106927490234398,101311.42421472482,101311.42421472482,301.77978750931595,301.77978750931595,-0.07914265344925185,-0.07914265344925185,0.036313874224470265,0.036313874224470265,-2.711360463569546,-2.711360463569546,-0.2857498406890722,-0.2857498406890722,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,2020-08,36.44421298523235,-0.23158013950834977,28.322961425781276,101230.36556137344,101230.36556137344,301.63150130549326,301.63150130549326,-0.0726306646269742,-0.0726306646269742,0.05682226851445725,0.05682226851445725,-2.1472524797799397,-2.1472524797799397,-0.6281159204283683,-0.6281159204283683,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,2020-09,36.439148985128625,-0.11439055633708471,29.29565582275393,101123.79524559385,101123.79524559385,301.4322098980532,301.4322098980532,-0.07520891605689727,-0.07520891605689727,0.09007272729448303,0.09007272729448303,-1.288918736502504,-1.288918736502504,-0.0651987574379589,-0.0651987574379589,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,2020-10,35.9842563439202,-0.08426419548526808,28.843217468261738,101048.31786811836,101048.31786811836,299.6005622900668,299.6005622900668,-0.16224198553457916,-0.16224198553457916,0.32878709854010135,0.32878709854010135,-1.055129134106916,-1.055129134106916,-2.145603380298802,-2.145603380298802,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,2020-11,36.2992026142149,-0.13958405513129687,27.064134216308616,101434.35944307207,101434.35944307207,298.5366681746248,298.5366681746248,-0.10371730523298753,-0.10371730523298753,0.05897837068523614,0.05897837068523614,-2.3723257652015244,-2.3723257652015244,-2.7611974272082866,-2.7611974272082866,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,2020-12,36.42430639326833,-0.22219394059226225,25.05171356201174,101668.88385333703,101668.88385333703,296.1685888690416,296.1685888690416,-0.06406556375786616,-0.06406556375786616,0.02588438331234106,0.02588438331234106,-2.167270994613253,-2.167270994613253,-1.2040660054924757,-1.2040660054924757,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,2021-01,36.44794858546831,-0.3155546283450887,23.966096496582054,101646.41171002564,101646.41171002564,296.25189665842953,296.25189665842953,-0.053983575331822006,-0.053983575331822006,0.034197115232098826,0.034197115232098826,-2.65720602308079,-2.65720602308079,-1.2998097950600214,-1.2998097950600214,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,2021-02,36.59676022407557,-0.26194633347209456,24.317666625976585,101462.27263020494,101462.27263020494,297.18103670456827,297.18103670456827,-0.040101870300012714,-0.040101870300012714,0.019623434126533657,0.019623434126533657,-2.1809841186534538,-2.1809841186534538,-0.6873599337661509,-0.6873599337661509,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,2021-03,36.68571657990613,-0.25848862280883733,25.34931335449221,101468.83139097139,101468.83139097139,299.38423892891575,299.38423892891575,-0.026452780239659322,-0.026452780239659322,0.004343811991584515,0.004343811991584515,-3.230267226498475,-3.230267226498475,-0.3959138041030199,-0.3959138041030199,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,2021-04,36.68021386153537,-0.22393342711682745,26.76324615478518,101141.49342412347,101141.49342412347,301.2848955186146,301.2848955186146,-0.022560109139635607,-0.022560109139635607,0.011271103064802437,0.011271103064802437,-3.030778888010349,-3.030778888010349,-0.2534025312361156,-0.2534025312361156,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,2021-05,36.58191295476352,-0.2892383748444145,27.76851806640627,101264.59700938802,101264.59700938802,302.18114526415724,302.18114526415724,-0.04065504334191225,-0.04065504334191225,0.04577690872474309,0.04577690872474309,-3.630001670043417,-3.630001670043417,0.15232879568231822,0.15232879568231822,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,2021-06,36.30547021034298,-0.3048290829314041,28.085244750976585,101230.01516220199,101230.01516220199,301.15264004549107,301.15264004549107,-0.0936883716722973,-0.0936883716722973,0.1422249869839131,0.1422249869839131,-3.214975819844874,-3.214975819844874,0.8908514129682061,0.8908514129682061,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,2021-07,36.397165607820774,-0.3357784802536044,28.265298461914085,101444.84293465536,101444.84293465536,301.717106159715,301.717106159715,-0.0658903183365013,-0.0658903183365013,0.03102000275166684,0.03102000275166684,-3.0087434703049682,-3.0087434703049682,-0.5532902011106423,-0.5532902011106423,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,2021-08,36.461806467819734,-0.3005437146691215,28.285760498046898,101304.42894132734,101304.42894132734,301.3230868513578,301.3230868513578,-0.0759423268754225,-0.0759423268754225,0.07764676299291953,0.07764676299291953,-2.769381513340549,-2.769381513340549,-0.5266598991724701,-0.5266598991724701,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,2021-09,36.393380806203126,-0.23236997755894967,28.744165039062523,101247.55552671487,101247.55552671487,301.12438579103383,301.12438579103383,-0.06899302161432205,-0.06899302161432205,0.05595906124227729,0.05595906124227729,-2.607236145524416,-2.607236145524416,0.19501604901233166,0.19501604901233166,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,2021-10,36.50309524751063,-0.16326348731978008,28.992532348632835,101224.55450480737,101224.55450480737,300.86875286406445,300.86875286406445,-0.054207292768557055,-0.054207292768557055,0.05551218582010328,0.05551218582010328,-1.8527800673111963,-1.8527800673111963,-1.0720888612955068,-1.0720888612955068,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,2021-11,36.60775414154609,-0.16866961414790996,26.89899597167971,101651.8905277451,101651.8905277451,297.9520042924355,297.9520042924355,-0.03553946452742154,-0.03553946452742154,0.027545246440854942,0.027545246440854942,-2.091815653315154,-2.091815653315154,-2.331610419025564,-2.331610419025564,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,2021-12,36.47469838612436,-0.23029654276008713,26.020845031738304,101542.44983829714,101542.44983829714,298.56336990193086,298.56336990193086,-0.016773694557344117,-0.016773694557344117,0.008688254638499216,0.008688254638499216,-2.82462369275885,-2.82462369275885,-0.4357652876107072,-0.4357652876107072,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,2022-01,36.48568600248938,-0.2228557025334509,24.7499710083008,101702.88110471108,101702.88110471108,296.5790202034585,296.5790202034585,-0.01760505487753308,-0.01760505487753308,0.017359495236991544,0.017359495236991544,-2.2268315499322124,-2.2268315499322124,-1.770940560336774,-1.770940560336774,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,2022-02,36.56473918738517,-0.2504393804547543,23.97102508544924,101699.74204863816,101699.74204863816,297.419965897294,297.419965897294,-0.027067836123417274,-0.027067836123417274,0.026508378685158894,0.026508378685158894,-2.6560067683625768,-2.6560067683625768,-1.4445496190502827,-1.4445496190502827,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,2022-03,36.59451947087958,-0.28513862831915776,25.60068664550783,101436.28218357384,101436.28218357384,299.19804927132276,299.19804927132276,-0.023941725202484748,-0.023941725202484748,0.02409096536761891,0.02409096536761891,-2.794711126884657,-2.794711126884657,-0.5984850841148145,-0.5984850841148145,"{""type"":""MultiPoint"",""coordinates"":[]}"
